번호,관련번호,상위번호,도서명,자료출처,지명유래,X좌표,Y좌표,유무인도,연육도현황,기타,도형정보
2032,병풍25,4.69E+18,병풍25,,,125729.45,258390.48,0,,,POINT (125927.91111789935 258382.54063151084)
2033,병풍26,4.69E+18,병풍26,,,127676.44,258178.04,0,,,POINT (127676.44356084368 258178.04078555718)
2034,병풍27,4.69E+18,병풍27,,,127817.48,258820.19,0,,,POINT (127837.3271221386 258819.3939170551)
2035,도찬6,4.69E+18,도찬6,,,121951.89,283301.99,0,,,POINT (121951.88691758571 283301.9908313746)
2036,도찬8,4.69E+18,도찬8,,,118108.2,281809.99,0,,,POINT (118108.20079217559 281809.9897370102)
2037,대기2,4.69E+18,대기2,,,119886.24,279588.21,0,,,POINT (119886.23989893726 279588.21029191435)
2038,광산11,4.69E+18,광산11,,,116229.7,282419.48,0,,,POINT (116229.70442862963 282419.47613191465)
2039,광산12,4.69E+18,광산12,,,115452.14,281843.73,0,,,POINT (115452.14225612975 281843.73121616675)
2040,광산13,4.69E+18,광산13,,,116289.5,281914.51,0,,,POINT (116289.50194782883 281914.5101995184)
2041,광산14,4.69E+18,광산14,,,116225.39,281834.78,0,,,POINT (116225.38744602355 281834.780836456)
2042,재원22,4.69E+18,재원22,,,100604.28,283278.79,0,,,POINT (100604.2813394916 283278.7870076183)
2043,재원23,4.69E+18,재원23,,,101553.52,276052.05,0,,,POINT (101553.52388402866 276052.0509481601)
2044,재원24,4.69E+18,재원24,,,101976.19,275749.23,0,,,POINT (101976.19425615306 275749.2306154062)
2045,재원25,4.69E+18,재원25,,,101479.41,275936.72,0,,,POINT (101479.41391654171 275936.7226958038)
2046,재원27,4.69E+18,재원27,,,103344.43,274090.76,0,,,POINT (103344.42687298685 274090.75980786193)
2047,재원28,4.69E+18,재원28,,,106933.35,278093.78,0,,,POINT (106933.34974934798 278093.7824980307)
2048,진리3,4.69E+18,진리3,,,121102.3,275294.99,0,,,POINT (121102.29791657899 275294.99324995914)
2049,한운3,4.69E+18,한운3,,,113705.08,258827.49,0,,,POINT (113710.37587460376 258872.46954897785)
2050,한운5,4.69E+18,한운5,,,115147.54,260311.01,0,,,POINT (115147.53861750217 260311.00673090626)
2051,유각4,4.69E+18,유각4,,,112063.55,250087.98,0,,,POINT (112063.54919958836 250087.98379338993)
2052,백산5,4.69E+18,백산5,,,108861.76,255638.32,0,,,POINT (108861.7634730591 255638.31832336786)
2053,백산9,4.69E+18,백산9,,,105695.85,252384.23,0,,,POINT (105695.84566760008 252384.22525801737)
2054,백산10,4.69E+18,백산10,,,108446.87,250455.19,0,,,POINT (108446.87448832273 250455.18507076788)
2055,백산11,4.69E+18,백산11,,,108710.57,250383.98,0,,,POINT (108710.5718186579 250383.97504171962)
2056,광대7,4.69E+18,광대7,,,105627.2,245008.61,0,,,POINT (105627.2015078746 245008.6111831165)
2057,광대10,4.69E+18,광대10,,,111508.86,246397.89,0,,,POINT (111508.8620167192 246397.89012843877)
2058,도고2,4.69E+18,도고2,,,103905.37,245523.47,0,,,POINT (103905.36721523709 245523.46507344628)
2059,도고3,4.69E+18,도고3,,,105188.38,244242.94,0,,,POINT (105188.37738886061 244242.93707326986)
2060,가산6,4.69E+18,가산6,,,112818.77,242956.88,0,,,POINT (112818.76607317971 242956.88275807817)
2061,신원8,4.69E+18,신원8,,,99769.19,243845.88,0,,,POINT (99769.19192940727 243845.8775446586)
2062,고서2,4.69E+18,고서2,,,89297.79,244297.21,0,,,POINT (89297.78981876049 244297.2113534392)
2063,고서3,4.69E+18,고서3,,,98565.58,241980.28,0,,,POINT (98565.57804610739 241980.28218332626)
2064,고서4,4.69E+18,고서4,,,98667.38,242179.66,0,,,POINT (98667.3787812692 242179.66129362397)
2065,고서5,4.69E+18,고서5,,,98715.5,242384.42,0,,,POINT (98715.49877474969 242384.42065983813)
2066,고서6,4.69E+18,고서6,,,98811.5,242385.38,0,,,POINT (98811.4981717598 242385.37592492253)
2067,죽림4,4.69E+18,죽림4,,,103322.89,239306.98,0,,,POINT (103322.89234813937 239306.97871548543)
2068,내월3,4.69E+18,내월3,,,98364.14,238072.9,0,,,POINT (98364.14493895641 238072.89569914102)
2069,내월7,4.69E+18,내월7,,,98606.04,236666.21,0,,,POINT (98606.03803343994 236666.20856410422)
2070,내월11,4.69E+18,내월11,,,98377.18,236092.43,0,,,POINT (98377.18300052024 236092.42607604194)
2071,내월12,4.69E+18,내월12,,,98402.91,235983.99,0,,,POINT (98402.90527426785 235983.98908262333)
2072,내월17,4.69E+18,내월17,,,99434.77,235407.3,0,,,POINT (99434.77260016493 235407.30424286472)
2073,내월18,4.69E+18,내월18,,,100080.53,236329.78,0,,,POINT (100080.52849089458 236329.78110317816)
2074,내월19,4.69E+18,내월19,,,98477.91,240033.91,0,,육지 삭제요,POINT (98477.91233057501 240033.91008397227)
2075,내월20,4.69E+18,내월20,,,98159.94,237993.92,0,,,POINT (98159.94123044696 237993.9184899694)
2076,수치3,4.69E+18,수치3,,,110767.53,241555.92,0,,,POINT (110767.52920974235 241555.9159343182)
2077,수치14,4.69E+18,수치14,,,111234.38,237294.12,0,,,POINT (111234.37518783195 237294.1231387076)
2078,지남2,4.69E+18,지남2,,,101133.01,231746,0,,,POINT (101133.00560778978 231745.99604809278)
2079,지남3,4.69E+18,지남3,,,101456.01,231029,0,,육지삭제요,POINT (101456.01311283093 231029.0046753066)
2080,오류1,4.69E+18,오류1,,,104003.48,230533.15,0,,,POINT (104003.48232063478 230533.1463026022)
2081,우이도2,4.69E+18,우이도2,,,91340.22,225109.09,1,,,POINT (91340.223871746 225109.0890424729)
2082,우이도4,4.69E+18,우이도4,,,89635.5,225169.25,0,,,POINT (89635.49540693605 225169.24643229833)
2083,우이도19,4.69E+18,우이도19,,,95611.34,223917.49,0,,,POINT (95611.33570044156 223917.49111550034)
2084,우이도27,4.69E+18,우이도27,,,97382.47,219285.81,0,,,POINT (97382.47167187076 219285.8112416205)
2085,우이도29,4.69E+18,우이도29,,,94392.05,231536.91,0,,,POINT (94392.04921804368 231536.9086367432)
2086,우이도31,4.69E+18,우이도31,,,97618.06,228886.97,0,,,POINT (97618.0644628057 228886.9672114367)
2087,우이도32,4.69E+18,우이도32,,,97763.06,228918.97,0,,,POINT (97763.0631669522 228918.96892131265)
2088,우이도34,4.69E+18,우이도34,,,96148.12,225185.97,0,,,POINT (96148.1218678407 225185.97044507356)
2089,우이도38,4.69E+18,우이도38,,,97767.18,220224.02,0,,,POINT (97767.17711485064 220224.02162858495)
2090,우이도39,4.69E+18,우이도39,,,98725.17,220380.03,0,,,POINT (98725.16936656607 220380.03322383494)
2091,진5,4.69E+18,진5,,,55756.33,234768.72,0,,,POINT (55756.329069048195 234768.7223422333)
2092,진7,4.69E+18,진7,,,56011.8,234664.26,0,,,POINT (56011.80477734454 234664.26428660884)
2093,진14,4.69E+18,진14,,,54083.23,237109.35,0,,,POINT (54083.228792113165 237109.35080682725)
2094,예3,4.69E+18,예3,,,58164.07,234195.37,0,,,POINT (58164.06808199463 234195.3688833845)
2102,사11,4.69E+18,사11,,,52890.92,227153.5,0,,,POINT (52890.92151083742 227153.49760502193)
2103,사12,4.69E+18,사12,,,53353.6,226748.48,0,,,POINT (53353.59873785803 226748.48008120083)
2104,사13,4.69E+18,사13,,,53200.09,227021.56,0,,,POINT (53200.08823293788 227021.56138331484)
2105,사14,4.69E+18,사14,,,53245.91,226977.8,0,,,POINT (53245.90950009253 226977.79524614662)
2106,사15,4.69E+18,사15,,,53950.58,226503.72,0,,,POINT (53950.58307945504 226503.71824317565)
2107,영산3,4.69E+18,영산3,,,60568.71,229931.04,0,,,POINT (60568.70652694168 229931.0429542322)
2108,오3,4.69E+18,오3,,,58078.2,237638.4,0,,,POINT (58078.19643492604 237638.39863677724)
2109,오4,4.69E+18,오4,,,58203.2,237470.4,0,,,POINT (58203.197794780135 237470.40132562816)
2110,홍도56,4.69E+18,홍도56,,,34738.78,232455.17,0,,,POINT (34738.78188839517 232455.16534117254)
2111,홍도6,4.69E+18,홍도6,,,34794.84,237492.54,0,,,POINT (34794.83593486206 237492.53686506493)
2112,홍도7,4.69E+18,홍도7,,,34159.14,237195.25,0,,,POINT (34159.1398567775 237195.25179707492)
2113,홍도8,4.69E+18,홍도8,,,34081.75,237098.81,0,,,POINT (34081.745582310454 237098.80545704026)
2114,홍도13,4.69E+18,홍도13,,,35395.93,237279.92,0,,,POINT (35395.93068703523 237279.9228691081)
2115,홍도14,4.69E+18,홍도14,,,36055.94,236994.37,0,,,POINT (36055.9429810509 236994.37110050104)
2116,홍도15,4.69E+18,홍도15,,,35086.4,236340.65,0,,,POINT (35086.396584650385 236340.65115621523)
2117,홍도17,4.69E+18,홍도17,,,35127.96,236030.57,0,,,POINT (35127.957230712665 236030.57272652205)
2118,홍도22,4.69E+18,홍도22,,,33000.8,233856.1,0,,,POINT (33000.800563560886 233856.10022432555)
2119,홍도23,4.69E+18,홍도23,,,33489.32,234000.06,0,,,POINT (33489.32355909218 234000.05743207468)
2120,홍도42,4.69E+18,홍도42,,,32661.06,232480.51,0,,,POINT (32661.0631041874 232480.50800461893)
2121,홍도43,4.69E+18,홍도43,,,32715.14,232459.97,0,,,POINT (32715.13701010734 232459.96582039277)
2122,홍도44,4.69E+18,홍도44,,,33097,232366.39,0,,,POINT (33097.00169855554 232366.3892429031)
2123,홍도45,4.69E+18,홍도45,,,33134.07,231574.43,0,,,POINT (33134.07442568781 231574.43391471577)
2124,홍도47,4.69E+18,홍도47,,,33432.4,231672.51,0,,,POINT (33432.397249267 231672.50702519628)
2125,홍도49,4.69E+18,홍도49,,,33830.98,231530.11,0,,,POINT (33830.97744828556 231530.11197775957)
2126,홍도51,4.69E+18,홍도51,,,34442.97,232465.97,0,,,POINT (34442.97367740047 232465.96554207522)
2127,홍도52,4.69E+18,홍도52,,,34506.62,232421.36,0,,,POINT (34506.61882525531 232421.3636370547)
2128,홍도54,4.69E+18,홍도54,,,34614.45,232439.97,0,,,POINT (34614.4508889945 232439.96887387725)
2129,홍도55,4.69E+18,홍도55,,,34677.04,232441.06,0,,,POINT (34677.03846798881 232441.0576555634)
2130,홍도57,4.69E+18,홍도57,,,34501.09,232366.39,0,,,POINT (34501.092554033414 232366.3899283948)
2131,홍도58,4.69E+18,홍도58,,,34577.77,232353.73,0,,,POINT (34577.76921460597 232353.7299778149)
2132,홍도59,4.69E+18,홍도59,,,34630.55,232341.7,0,,,POINT (34630.55402280789 232341.69572205358)
2133,홍도60,4.69E+18,홍도60,,,34506.77,232298.23,0,,,POINT (34506.773376036464 232298.2294475237)
2134,홍도61,4.69E+18,홍도61,,,34415.05,232185.71,0,,,POINT (34415.04939071552 232185.71303046274)
2135,홍도62,4.69E+18,홍도62,,,34696.61,233439.89,0,,,POINT (34696.608747217484 233439.88733992702)
2136,홍도63,4.69E+18,홍도63,,,35022.6,233196.94,0,,,POINT (35022.59968797196 233196.93704797252)
2137,홍도64,4.69E+18,홍도64,,,35175.37,233148.07,0,,,POINT (35175.369309686765 233148.07129584794)
2138,홍도67,4.69E+18,홍도67,,,36192.75,234772.14,0,,,POINT (36192.75018056203 234772.13646543847)
2139,홍도68,4.69E+18,홍도68,,,36030.45,234697.83,0,,,POINT (36030.44617706799 234697.83290368837)
2140,홍도70,4.69E+18,홍도70,,,35983.24,234611.12,0,,,POINT (35983.24358010461 234611.11587769684)
2141,홍도72,4.69E+18,홍도72,,,35891.53,234367.3,0,,,POINT (35891.529257185146 234367.29832246958)
2142,태도4,4.69E+18,태도4,,,43798.94,207561.84,0,,,POINT (43798.94381618351 207561.8359961675)
2143,수2,4.69E+18,수2,,,59807.26,238809.1,0,,,POINT (59807.25633492667 238809.1013242356)
2144,수3,4.69E+18,수3,,,60704.78,238588.97,0,,,POINT (60704.780439877795 238588.96629696904)
2145,수7,4.69E+18,수7,,,59881.17,238595.42,0,,,POINT (59881.172613147326 238595.4156526127)
2146,수10,4.69E+18,수10,,,60068.18,238012.42,0,,,POINT (60068.17892225311 238012.42181353614)
2147,가거도5,4.69E+18,가거도5,,,23980.31,170472.81,0,,,POINT (23980.311066838738 170472.80878680293)
2148,가거도6,4.69E+18,가거도6,,,24505.9,169549.59,0,,,POINT (24505.902042633126 169549.589744228)
2149,가거도8,4.69E+18,가거도8,,,24071.54,168542.47,0,,,POINT (24071.537803766318 168542.46962051652)
2150,가거도9,4.69E+18,가거도9,,,23088.36,166180.31,0,,,POINT (23088.3631578318 166180.3110993441)
2151,가거도10,4.69E+18,가거도10,,,23165.33,166197.78,0,,,POINT (23165.32848596142 166197.78491952032)
2152,가거도11,4.69E+18,가거도11,,,24116.51,164808.48,0,,,POINT (24116.51250536414 164808.4817612641)
2153,만재도5,4.69E+18,만재도5,,,60228.1,180075.98,0,,,POINT (60228.100748286844 180075.98177692894)
2154,만재도6,4.69E+18,만재도6,,,60198.16,179997.92,0,,,POINT (60198.15789668288 179997.91986570944)
2155,만재도7,4.69E+18,만재도7,,,60310.4,180053.2,0,,,POINT (60310.39554984978 180053.2029374268)
2156,만재도9,4.69E+18,만재도9,,,60944.53,179490.18,0,,,POINT (60944.53485437838 179490.17617081426)
2157,만재도12,4.69E+18,만재도12,,,91399.66,182096.58,0,,,POINT (61524.585405157675 182109.81213078747)
2158,다물도5,4.69E+18,다물도5,,,57035.9,241836.4,0,,,POINT (57035.90314079472 241836.40007692808)
2159,다물도8,4.69E+18,다물도8,,,56212.37,239926.97,0,,,POINT (56212.36798469827 239926.97287319327)
2160,다물도9,4.69E+18,다물도9,,,56338.32,239930.6,0,,,POINT (56338.31712930015 239930.59746783663)
2161,다물도10,4.69E+18,다물도10,,,56695.14,242328.35,0,,,POINT (56695.14500374519 242328.35049691884)
2162,다물도21,4.69E+18,다물도21,,,57324.15,241630.36,0,,,POINT (57324.14993830025 241630.36312323937)
2163,다물도24,4.69E+18,다물도24,,,56757.16,240774.36,0,,,POINT (56757.1645937977 240774.3613820221)
2164,다물도25,4.69E+18,다물도25,,,56100.17,240719.35,0,,,POINT (56100.16952407212 240719.35329342465)
2165,다물도27,4.69E+18,다물도27,,,56521.18,239864.36,0,,,POINT (56521.177806260675 239864.36424645252)
2166,능산5,4.69E+18,능산5,,,105983.33,223529.85,0,,,POINT (105983.32986529388 223529.84862995753)
2167,능산19,4.69E+18,능산19,,,106898.25,224343.97,0,,,POINT (106898.24970596265 224343.97481267666)
2168,능산23,4.69E+18,능산23,,,102696.06,226861.05,0,,,POINT (102696.06058084384 226861.0462930476)
2169,상태서8,4.69E+18,상태서8,,,116355.74,224216.25,0,,,POINT (116355.74358561666 224216.25369139144)
2170,고평사도4,4.69E+18,고평사도4,,,121373.69,219706.95,0,,,POINT (121373.69319663929 219706.9538685931)
2171,오음4,4.69E+18,오음4,,,122257.16,231675.6,0,,,POINT (122257.1615034593 231675.59702229052)
2172,팽진15,4.69E+18,팽진15,,,124232.66,225149.58,0,,,POINT (124232.65611904972 225149.584018979)
2173,팽진16,4.69E+18,팽진16,,,124225,224829.31,0,,,POINT (124225.00343785116 224829.31079939392)
2174,팽진17,4.69E+18,팽진17,,,124420.4,224733.94,0,,,POINT (124420.4025735415 224733.93996749772)
2175,다수2,4.69E+18,다수2,,,118821.59,226037.78,0,,,POINT (118821.58891233226 226037.78266656958)
2176,마진도4,4.69E+18,마진도4,,,126120.32,225846.62,0,,,POINT (126120.3208228316 225846.6241390978)
2177,마진도5,4.69E+18,마진도5,,,126006.52,225413.24,0,,,POINT (126006.52327732553 225413.23616244306)
2178,마진도6,4.69E+18,마진도6,,,126515.69,225344.37,0,,,POINT (126515.69223893237 225344.37037263165)
2179,탄동3,4.69E+18,탄동3,,,124373.29,239550.13,0,,,POINT (124373.29137463393 239550.12632221222)
2180,산두2,4.69E+18,산두2,,,126040.08,237637.81,0,,,POINT (126040.08019647063 237637.81219574716)
2181,자라5,4.69E+18,자라5,,,122553.6,232775.38,0,,,POINT (122553.60004124977 232775.3784395762)
2182,소곡2,4.69E+18,소곡2,,,119049.3,235717.41,0,,,POINT (119049.30245119869 235717.40995116736)
2183,반월4,4.69E+18,반월4,,,119409.57,234439.69,0,,,POINT (119409.56639275426 234439.69243675465)
2184,구대4,4.69E+18,구대4,,,116213.41,235154.13,0,,,POINT (116213.414874906 235154.1284548305)
2185,한운7,4.69E+18,한운7,,,113530.67,239163.65,0,,,POINT (113530.66844228812 239163.64839205897)
2186,한운10,4.69E+18,한운10,,,115178.33,241859.01,0,,,POINT (115154.04924383949 241854.35855828115)
2187,원산1,4.69E+18,원산1,,,116728.02,243438.71,0,,,POINT (116728.02498370383 243438.70614973467)
2188,수곡6,4.69E+18,수곡6,,,112472.7,247370.93,0,,,POINT (112472.69511268173 247370.9260419347)
2189,수곡8,4.69E+18,수곡8,,,114840.38,244577.42,0,,,POINT (114840.37613933193 244577.42090145044)
2190,수곡10,4.69E+18,수곡10,,,115159.71,247864.08,0,,,POINT (115159.70612951212 247864.08403830562)
2191,수곡11,4.69E+18,수곡11,,,116194.72,246447.11,0,,,POINT (116194.71885867305 246447.10662052745)
2192,와촌2,4.69E+18,와촌2,,,116721.62,244867.14,0,,,POINT (116721.61586699817 244867.14435130986)
2193,신석7,4.69E+18,신석7,,,119942.86,255015.29,0,,,POINT (119942.86364232544 255015.28941890266)
2194,신석13,4.69E+18,신석13,,,123368.56,255191.15,0,,,POINT (123368.55734893665 255191.14968101343)
2195,당사1,4.69E+18,당사1,,,118897.73,254928.68,0,,,POINT (118897.7312075671 254928.6798358739)
2196,당사2,4.69E+18,당사2,,,122427.71,255786.18,0,,,POINT (122427.70503044927 255786.17927575856)
2197,당사9,4.69E+18,당사9,,,127066.64,256425.58,0,,,POINT (127066.63709393794 256425.57826091256)
2198,당사10,4.69E+18,당사10,,,127323.02,256707.23,0,,,POINT (127323.01770828328 256707.22901585465)
2199,당사12,4.69E+18,당사12,,,125095.67,253883.74,0,,,POINT (125095.66655502703 253883.7411067346)
2200,당사13,4.69E+18,당사13,,,125152.07,253565.95,0,,,POINT (125152.06651852129 253565.95381792018)
2201,당사14,4.69E+18,당사14,,,125321.3,253522.51,0,,,POINT (125321.29808041097 253522.5093770459)
2202,당사15,4.69E+18,당사15,,,124019.54,256296.15,0,,,POINT (124019.5384066077 256296.15170222276)
2203,복룡4,4.69E+18,복룡4,,,142209.11,255932.3,0,,,POINT (142209.11056875507 255932.29596514773)
2204,고이9,4.69E+18,고이9,,,133873.4,261086.92,0,,,POINT (133873.39918930066 261086.9224504314)
2205,고이12,4.69E+18,고이12,,,134438.17,260533.57,0,,,POINT (134438.1743289045 260533.57156605064)
2206,매화5,4.69E+18,매화5,,,130379.09,263351.72,0,,,POINT (130379.09353632979 263351.7177479266)
2207,매화6,4.69E+18,매화6,,,130522.05,263125.04,0,,,POINT (130522.05075841407 263125.0441004963)
2208,지죽-2,4.68E+18,목도,고시,바닷물이 차면 목 인근,227030.15,204757.12,0,,,POINT (227030.14541058763 204757.12218275014)
2209,매화13,4.69E+18,매화13,,,132594.69,258961.44,0,,,POINT (132594.69099241274 258961.4380008069)
2210,매화14,4.69E+18,매화14,,,132306.33,258835.58,0,,,POINT (132300.0187191763 258795.4754137277)
2211,동서4,4.69E+18,동서4,,,137392.55,249064.57,0,,,POINT (137392.54915581967 249064.56543485308)
2212,가란3,4.69E+18,가란3,,,142979.23,254453.49,0,,,POINT (142979.22625454076 254453.48843055277)
2213,여서1,4.69E+18,여서도,수치,,192398,53410,0,,,POINT (192473.5542164797 153717.63782927458)
2214,한운6,4.69E+18,한운6,,,113917,159364,0,,,POINT (113988.09970471416 259673.04778664152)
2215,오천-11,4.68E+18,내동여,현지,내동마을 인근의 섬으,219434.97,103821.33,0,,,POINT (219509.69869915815 204129.09234898433)
2216,시산-20,4.68E+18,시산도,수치,간조시에 보면 화살모,223798.737,99418.897,0,,,POINT (223873.50593206452 199726.74281693366)
2217,시산-6,4.68E+18,고래섬-2,부여,고래섬 인근 섬,0,0,0,,,POINT (225626.2284344705 198484.90759109362)
